Mar 14 10:00:53 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:00:53.767579Z  INFO facaibot::storage::cold: flushed binance_ticks to QuestDB count=53
Mar 14 10:01:32 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:32.590171Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.48, size=5.25): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:32 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.48
Mar 14 10:01:32 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:32.590197Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.49 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:32 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:32.869427Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.49, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:32 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.49
Mar 14 10:01:32 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:32.869452Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.50 size=5.44 order_type=Fok post_only=false
Mar 14 10:01:33 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:33.148242Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.50, size=5.44): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:33 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.50
Mar 14 10:01:33 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:33.148270Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.51 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:33 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:33.423347Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.51, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:33 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.51
Mar 14 10:01:33 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:33.423371Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.52 size=5.25 order_type=Fok post_only=false
Mar 14 10:01:33 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:33.725964Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.52, size=5.25): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:33 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.52
Mar 14 10:01:33 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:33.725993Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.53 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:33 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:33.863859Z  INFO facaibot::engine::strategy: engine 60s markets=7 buildups=112 buildups_cut=17 buildups_quiet=0 buildups_cooldown=0 emg_phase1_breach=2 rej_paused=0 rej_busy=0 rej_no_book=21 rej_no_bnc=0 rej_stale=6 rej_skew=23 rej_reprice=7 rej_obi=8 rej_other=0 leg1_sig=45 leg1_fill=0 l2_p1_posts=3 phase_transitions=1 l2_maker=0 l2_taker=0 emg_be_breach=0 emg_p2_timeout=0 emg_p2_price_breach=1 emg_expiry=0 fav_exits=0 fav_maker=0 fav_maker_timeout=0 emg_maker=0 emg_taker=0 double_fills=2 rebal_attempts=0 rebal_success=0 p2_entry_breach=0 buildup_fail=0 order_fail=6 sustain_cancels=13 sustain_timeouts=0 repost_attempts=26 repost_capped=13 det_signals=112 det_dir_veto=304936 det_causal_veto=0 det_composite=0.1506596947894526
Mar 14 10:01:34 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:34.103162Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.53, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:34 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.53
Mar 14 10:01:34 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:34.103185Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.54 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:34 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:34.399843Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.54, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:34 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.54
Mar 14 10:01:34 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:34.399860Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.55 size=5.40 order_type=Fok post_only=false
Mar 14 10:01:34 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:34.675614Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.55, size=5.40): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:34 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.55
Mar 14 10:01:34 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:34.675641Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.56 size=5.25 order_type=Fok post_only=false
Mar 14 10:01:34 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:34.952441Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.56, size=5.25): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:34 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.56
Mar 14 10:01:34 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:34.952466Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.57 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:35 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:35.229111Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.57, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:35 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.57
Mar 14 10:01:35 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:35.229138Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.58 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:35 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:35.519918Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.58, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:35 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.58
Mar 14 10:01:35 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:35.519942Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.59 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:35 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:35.796799Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.59, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:35 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.59
Mar 14 10:01:35 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:35.796824Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.60 size=5.45 order_type=Fok post_only=false
Mar 14 10:01:36 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:36.073128Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.60, size=5.45): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:36 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.60
Mar 14 10:01:36 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:36.073155Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.61 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:36 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:36.440818Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.61, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:36 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.61
Mar 14 10:01:36 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:36.440844Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.62 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:36 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:36.717229Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.62, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:36 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.62
Mar 14 10:01:36 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:36.717255Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.63 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:37 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:37.036401Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.63, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:37 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.63
Mar 14 10:01:37 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:37.036427Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.64 size=5.25 order_type=Fok post_only=false
Mar 14 10:01:37 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:37.324782Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.64, size=5.25): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:37 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.64
Mar 14 10:01:37 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:37.324806Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.65 size=5.40 order_type=Fok post_only=false
Mar 14 10:01:37 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:37.608218Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.65, size=5.40): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:37 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.65
Mar 14 10:01:37 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:37.608255Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.66 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:37 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:37.920789Z  INFO facaibot::executor::live: rebalance FOK FILLED order_id=0x99b7d5e54ad924053d21e61649f3805589b9102ffb533447099d7d554eb3fe31 price=0.66 size=5
Mar 14 10:01:37 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:37.920818Z  WARN facaibot::executor::live: REBALANCE: FOK buy Leg 1 side to recover from double-fill price=0.45 size=5.45
Mar 14 10:01:37 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:37.920822Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.45 size=5.40 order_type=Fok post_only=false
Mar 14 10:01:37 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:37.957491Z  INFO facaibot::engine::strategy: rebalance FOK succeeded — double-fill recovered price=0.66 size=5
Mar 14 10:01:38 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:38.220216Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.45, size=5.40): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:38 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.45
Mar 14 10:01:38 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:38.220251Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.46 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:38 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:38.502957Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.46, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:38 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.46
Mar 14 10:01:38 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:38.502980Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.47 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:38 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:38.779075Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.47, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:38 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.47
Mar 14 10:01:38 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:38.779102Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.48 size=5.25 order_type=Fok post_only=false
Mar 14 10:01:39 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:39.057029Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.48, size=5.25): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:39 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.48
Mar 14 10:01:39 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:39.057054Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.49 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:39 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:39.345508Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.49, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:39 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.49
Mar 14 10:01:39 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:39.345530Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.50 size=5.44 order_type=Fok post_only=false
Mar 14 10:01:39 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:39.631353Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.50, size=5.44): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:39 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.50
Mar 14 10:01:39 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:39.631381Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.51 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:39 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:39.913685Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.51, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:39 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.51
Mar 14 10:01:39 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:39.913710Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.52 size=5.25 order_type=Fok post_only=false
Mar 14 10:01:40 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:40.212902Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.52, size=5.25): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:40 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.52
Mar 14 10:01:40 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:40.212928Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.53 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:40 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:40.488672Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.53, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:40 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.53
Mar 14 10:01:40 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:40.488698Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.54 size=5.00 order_type=Fok post_only=false
Mar 14 10:01:40 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:40.768472Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.54, size=5.00): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:40 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.54
Mar 14 10:01:40 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:40.768501Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.55 size=5.40 order_type=Fok post_only=false
Mar 14 10:01:41 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:41.050825Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.55, size=5.40): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:41 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.55
Mar 14 10:01:41 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:41.050854Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.56 size=5.25 order_type=Fok post_only=false
Mar 14 10:01:41 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:41.332433Z  WARN facaibot::executor::live: rebalance FOK failed — escalating price error=SDK post_order failed (token=61847401152231869289953565595164413418636691009840313920026471341852854378978, side=Buy, price=0.56, size=5.25): Status: error(400 Bad Request) making POST call to /order with {"error":"order couldn't be fully filled. FOK orders are fully filled or killed."}
Mar 14 10:01:41 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]:  price=0.56
Mar 14 10:01:41 ip-172-31-41-184.eu-west-1.compute.internal facaibot[4209]: 2026-03-14T10:01:41.332460Z  INFO facaibot::gateway::polymarket::rest: placing order via SDK token_id=61847401152231869289953565595164413418636691009840313920026471341852854378978 side=Buy price=0.57 size=5.00 order_type=Fok post_only=false
